iter	Passed	Remaining
1651	10938	121492
1652	10946	121493
1653	10954	121509
1654	10965	121543
1655	10973	121553
1656	10979	121542
1657	10989	121573
1658	10998	121591
1659	11005	121593
1660	11013	121602
1661	11022	121613
1662	11028	121601
1663	11034	121588
1664	11041	121588
1665	11047	121577
1666	11054	121573
1667	11063	121597
1668	11070	121594
1669	11077	121584
1670	11083	121572
1671	11089	121560
1672	11095	121549
1673	11101	121537
1674	11108	121526
1675	11114	121515
1676	11120	121504
1677	11126	121494
1678	11133	121483
1679	11139	121470
1680	11145	121461
1681	11153	121473
1682	11161	121473
1683	11167	121463
1684	11174	121458
1685	11180	121448
1686	11186	121436
1687	11193	121427
1688	11199	121415
1689	11205	121404
1690	11212	121397
1691	11219	121400
1692	11227	121410
1693	11236	121426
1694	11243	121425
1695	11249	121413
1696	11256	121409
1697	11264	121411
1698	11270	121404
1699	11276	121393
1700	11283	121384
1701	11289	121373
1702	11295	121363
1703	11302	121352
1704	11308	121342
1705	11314	121331
1706	11320	121320
1707	11327	121308
1708	11333	121304
1709	11340	121293
1710	11346	121280
1711	11352	121269
1712	11358	121258
1713	11364	121245
1714	11370	121234
1715	11377	121225
1716	11383	121214
1717	11389	121202
1718	11396	121196
1719	11404	121210
1720	11411	121201
1721	11417	121193
1722	11424	121189
1723	11432	121193
1724	11439	121187
1725	11445	121180
1726	11452	121173
1727	11461	121191
1728	11471	121221
1729	11479	121234
1730	11486	121233
1731	11493	121224
1732	11500	121222
1733	11506	121212
1734	11512	121201
1735	11524	121245
1736	11533	121259
1737	11539	121253
1738	11545	121242
1739	11552	121231
1740	11558	121222
1741	11565	121215
1742	11573	121224
1743	11579	121216
1744	11586	121206
1745	11592	121193
1746	11598	121188
1747	11607	121202
1748	11615	121211
1749	11622	121210
1750	11630	121211
1751	11636	121198
1752	11642	121185
1753	11648	121177
1754	11655	121166
1755	11661	121157
1756	11669	121164
1757	11677	121172
1758	11684	121167
1759	11690	121159
1760	11697	121153
1761	11703	121143
1762	11710	121133
1763	11716	121122
1764	11722	121112
1765	11728	121101
1766	11735	121089
1767	11741	121077
1768	11747	121066
1769	11753	121056
1770	11759	121044
1771	11766	121035
1772	11772	121022
1773	11778	121011
1774	11784	120998
1775	11790	120987
1776	11796	120976
1777	11803	120969
1778	11810	120967
1779	11817	120960
1780	11824	120961
1781	11831	120961
1782	11839	120960
1783	11846	120963
1784	11854	120965
1785	11861	120962
1786	11868	120962
1787	11875	120960
1788	11883	120966
1789	11891	120977
1790	11899	120977
1791	11906	120978
1792	11913	120978
1793	11920	120976
1794	11928	120976
1795	11935	120977
1796	11942	120971
1797	11948	120961
1798	11954	120950
1799	11961	120939
1800	11967	120928
1801	11973	120917
1802	11979	120905
1803	11985	120893
1804	11992	120884
1805	11998	120874
1806	12004	120862
1807	12010	120852
1808	12017	120843
1809	12023	120837
1810	12030	120826
1811	12036	120813
1812	12042	120803
1813	12049	120801
1814	12057	120808
1815	12065	120811
1816	12072	120811
1817	12080	120815
1818	12088	120821
1819	12094	120816
1820	12100	120803
1821	12107	120793
1822	12113	120781
1823	12119	120774
1824	12126	120763
1825	12132	120752
1826	12138	120741
1827	12144	120731
1828	12151	120720
1829	12157	120710
1830	12163	120699
1831	12169	120686
1832	12176	120682
1833	12182	120671
1834	12189	120662
1835	12195	120649
1836	12201	120638
1837	12207	120627
1838	12213	120616
1839	12219	120605
1840	12226	120595
1841	12232	120584
1842	12238	120575
1843	12244	120563
1844	12251	120552
1845	12258	120549
1846	12265	120547
1847	12272	120545
1848	12278	120536
1849	12286	120536
1850	12292	120528
1851	12299	120519
1852	12305	120508
1853	12311	120497
1854	12317	120486
1855	12323	120473
1856	12329	120461
1857	12335	120451
1858	12342	120439
1859	12348	120429
1860	12360	120477
1861	12368	120482
1862	12374	120471
1863	12382	120473
1864	12388	120463
1865	12394	120455
1866	12401	120446
1867	12408	120441
1868	12414	120431
1869	12420	120420
1870	12426	120409
1871	12433	120400
1872	12439	120391
1873	12446	120382
1874	12454	120395
1875	12464	120415
1876	12473	120436
1877	12483	120460
1878	12491	120463
1879	12498	120463
1880	12505	120463
1881	12511	120452
1882	12518	120440
1883	12524	120430
1884	12530	120419
1885	12536	120409
1886	12542	120396
1887	12549	120388
1888	12555	120379
1889	12561	120368
1890	12568	120357
1891	12574	120347
1892	12581	120343
1893	12588	120342
1894	12594	120330
1895	12601	120321
1896	12607	120315
1897	12614	120309
1898	12621	120305
1899	12628	120306
1900	12636	120307
1901	12644	120319
1902	12651	120315
1903	12660	120324
1904	12669	120339
1905	12677	120353
1906	12687	120379
1907	12696	120392
1908	12703	120389
1909	12710	120382
1910	12716	120372
1911	12723	120364
1912	12729	120355
1913	12736	120346
1914	12742	120334
1915	12749	120339
1916	12760	120370
1917	12769	120384
1918	12777	120389
1919	12784	120389
1920	12792	120394
1921	12798	120382
1922	12806	120386
1923	12812	120373
1924	12818	120360
1925	12824	120347
1926	12830	120335
1927	12836	120322
1928	12842	120307
1929	12848	120300
1930	12854	120287
1931	12861	120279
1932	12868	120278
1933	12875	120275
1934	12883	120274
1935	12890	120274
1936	12897	120268
1937	12903	120258
1938	12909	120251
1939	12915	120238
1940	12922	120227
1941	12928	120214
1942	12934	120205
1943	12940	120192
1944	12946	120179
1945	12952	120167
1946	12960	120173
1947	12969	120184
1948	12979	120213
1949	12987	120213
1950	12993	120200
1951	12998	120187
1952	13004	120174
1953	13011	120163
1954	13017	120156
1955	13024	120146
1956	13030	120133
1957	13036	120121
1958	13042	120108
1959	13048	120095
1960	13054	120082
1961	13060	120072
1962	13066	120060
1963	13072	120050
1964	13078	120039
1965	13085	120028
1966	13092	120024
1967	13098	120015
1968	13104	120005
1969	13110	119992
1970	13116	119978
1971	13122	119967
1972	13128	119955
1973	13134	119941
1974	13140	119928
1975	13146	119914
1976	13152	119900
1977	13158	119891
1978	13165	119888
1979	13173	119888
1980	13179	119875
1981	13185	119868
1982	13191	119854
1983	13197	119841
1984	13203	119830
1985	13209	119817
1986	13215	119805
1987	13221	119794
1988	13228	119783
1989	13234	119772
1990	13240	119759
1991	13246	119746
1992	13251	119732
1993	13266	119795
1994	13301	120047
1995	13309	120048
1996	13316	120047
1997	13322	120039
1998	13330	120044
1999	13337	120040
2000	13344	120031
2001	13352	120036
2002	13359	120034
2003	13368	120046
2004	13375	120043
2005	13382	120037
2006	13387	120024
2007	13393	120011
2008	13399	119997
2009	13405	119985
2010	13411	119972
2011	13417	119959
2012	13423	119947
2013	13430	119937
2014	13437	119934
2015	13443	119928
2016	13449	119915
2017	13455	119902
2018	13461	119890
2019	13467	119877
2020	13474	119866
2021	13480	119855
2022	13486	119841
2023	13492	119828
2024	13498	119816
2025	13506	119823
2026	13513	119817
2027	13519	119808
2028	13526	119801
2029	13533	119802
2030	13539	119790
2031	13546	119784
2032	13552	119771
2033	13558	119760
2034	13564	119750
2035	13570	119737
2036	13578	119741
2037	13584	119729
2038	13590	119716
2039	13596	119703
2040	13670	120290
2041	13679	120297
2042	13686	120294
2043	13693	120292
2044	13700	120288
2045	13707	120285
2046	13717	120309
2047	13726	120318
2048	13733	120320
2049	13741	120318
2050	13748	120320
2051	13757	120334
2052	13766	120342
2053	13775	120358
2054	13784	120374
2055	13793	120387
2056	13800	120382
2057	13809	120390
2058	13816	120387
2059	13823	120384
2060	13830	120380
2061	13837	120378
2062	13845	120379
2063	13852	120378
2064	13860	120380
2065	13868	120383
2066	13874	120373
2067	13880	120362
2068	13887	120352
2069	13893	120340
2070	13899	120327
2071	13906	120324
2072	13914	120327
2073	13921	120326
2074	13929	120332
2075	13937	120336
2076	13945	120341
2077	13953	120340
2078	13960	120343
2079	13968	120347
2080	13976	120350
2081	13984	120348
2082	13991	120347
2083	13998	120346
2084	14008	120364
2085	14015	120361
2086	14022	120361
2087	14029	120355
2088	14036	120348
2089	14043	120340
2090	14049	120331
2091	14056	120327
2092	14062	120316
2093	14069	120305
2094	14075	120293
2095	14081	120286
2096	14088	120277
2097	14094	120264
2098	14100	120251
2099	14111	120283
2100	14117	120272
2101	14124	120263
2102	14130	120257
2103	14138	120256
2104	14145	120249
2105	14151	120241
2106	14157	120230
2107	14163	120217
2108	14170	120212
2109	14177	120204
2110	14183	120195
2111	14190	120187
2112	14198	120193
2113	14205	120188
2114	14211	120177
2115	14218	120169
2116	14224	120161
2117	14231	120155
2118	14238	120146
2119	14243	120133
2120	14250	120126
2121	14257	120118
2122	14263	120108
2123	14270	120100
2124	14276	120090
2125	14282	120078
2126	14289	120070
2127	14295	120057
2128	14301	120049
2129	14307	120037
2130	14313	120023
2131	14320	120017
2132	14326	120006
2133	14332	119996
2134	14339	119992
2135	14347	119992
2136	14353	119982
2137	14360	119973
2138	14366	119961
2139	14372	119948
2140	14378	119935
2141	14384	119922
2142	14390	119910
2143	14396	119903
2144	14403	119892
2145	14409	119881
2146	14415	119869
2147	14421	119858
2148	14427	119847
2149	14434	119839
2150	14440	119826
2151	14446	119815
2152	14453	119806
2153	14459	119798
2154	14465	119785
2155	14471	119773
2156	14477	119762
2157	14483	119751
2158	14490	119740
2159	14497	119739
2160	14503	119728
2161	14510	119725
2162	14517	119716
2163	14524	119709
2164	14530	119702
2165	14537	119695
2166	14544	119691
2167	14551	119685
2168	14557	119678
2169	14564	119671
2170	14571	119663
2171	14577	119653
2172	14583	119642
2173	14590	119632
2174	14596	119621
2175	14602	119610
2176	14608	119599
2177	14614	119589
2178	14620	119577
2179	14627	119572
2180	14634	119562
2181	14640	119551
2182	14646	119541
2183	14653	119534
2184	14660	119531
2185	14668	119531
2186	14675	119531
2187	14683	119535
2188	14692	119545
2189	14698	119537
2190	14705	119529
2191	14711	119519
2192	14717	119507
2193	14724	119501
2194	14731	119494
2195	14737	119484
2196	14745	119483
2197	14752	119482
2198	14759	119481
2199	14765	119468
2200	14772	119460
2201	14778	119452
2202	14785	119443
2203	14791	119435
2204	14797	119423
2205	14804	119415
2206	14811	119408
2207	14817	119401
2208	14824	119392
2209	14830	119380
2210	14836	119371
2211	14845	119378
2212	14852	119376
2213	14858	119366
2214	14864	119355
2215	14873	119360
2216	14880	119356
2217	14886	119346
2218	14892	119336
2219	14899	119327
2220	14905	119316
2221	14911	119306
2222	14917	119295
2223	14923	119283
2224	14930	119273
2225	14936	119263
2226	14942	119255
2227	14949	119250
2228	14957	119248
2229	14963	119237
2230	14970	119230
2231	14976	119222
2232	14983	119213
2233	14989	119203
2234	14995	119192
2235	15001	119180
2236	15007	119170
2237	15014	119161
2238	15020	119151
2239	15026	119141
2240	15033	119130
2241	15039	119123
2242	15046	119114
2243	15052	119108
2244	15059	119097
2245	15065	119085
2246	15071	119076
2247	15077	119067
2248	15084	119058
2249	15090	119048
2250	15097	119040
2251	15104	119040
2252	15112	119040
2253	15120	119041
2254	15128	119047
2255	15136	119055
2256	15144	119059
2257	15154	119075
2258	15162	119075
2259	15173	119102
2260	15182	119113
2261	15191	119127
2262	15201	119149
2263	15210	119154
2264	15219	119165
2265	15227	119175
2266	15237	119193
2267	15246	119201
2268	15255	119214
2269	15264	119221
2270	15272	119229
2271	15280	119232
2272	15289	119245
2273	15297	119246
2274	15305	119250
2275	15313	119251
2276	15321	119258
2277	15332	119277
2278	15341	119290
2279	15349	119296
2280	15357	119301
2281	15365	119303
2282	15373	119306
2283	15381	119311
2284	15390	119316
2285	15398	119321
2286	15407	119329
2287	15415	119332
2288	15423	119336
2289	15430	119336
2290	15438	119339
2291	15446	119343
2292	15454	119346
2293	15462	119347
2294	15472	119362
2295	15480	119368
2296	15489	119374
2297	15496	119375
2298	15503	119367
2299	15511	119373
2300	15517	119362
2301	15525	119363
2302	15532	119354
2303	15538	119347
2304	15545	119340
2305	15552	119334
2306	15559	119333
2307	15566	119323
2308	15572	119309
2309	15579	119307
2310	15587	119313
2311	15596	119317
2312	15604	119322
2313	15611	119318
2314	15619	119323
2315	15628	119334
2316	15634	119323
2317	15641	119316
2318	15648	119307
2319	15654	119299
2320	15662	119299
2321	15670	119300
2322	15676	119292
2323	15683	119287
2324	15690	119282
2325	15697	119278
2326	15705	119276
2327	15712	119271
2328	15718	119261
2329	15724	119252
2330	15730	119241
2331	15737	119229
2332	15743	119218
2333	15749	119209
2334	15756	119199
2335	15762	119188
2336	15768	119175
2337	15775	119174
2338	15784	119181
2339	15792	119186
2340	15799	119179
2341	15806	119177
2342	15812	119164
2343	15818	119152
2344	15825	119145
2345	15831	119136
2346	15838	119131
2347	15844	119119
2348	15851	119109
2349	15857	119098
2350	15863	119090
2351	15869	119078
2352	15876	119070
2353	15882	119058
2354	15889	119050
2355	15895	119039
2356	15901	119028
2357	15907	119019
2358	15914	119008
2359	15920	119000
2360	15926	118989
2361	15933	118979
2362	15939	118968
2363	15945	118957
2364	15952	118948
2365	15958	118937
2366	15964	118925
2367	15970	118917
2368	15977	118907
2369	15983	118901
2370	15990	118891
2371	15996	118883
2372	16002	118872
2373	16008	118860
2374	16014	118848
2375	16021	118837
2376	16027	118825
2377	16033	118812
2378	16040	118808
2379	16047	118806
2380	16054	118800
2381	16061	118794
2382	16068	118790
2383	16075	118783
2384	16083	118785
2385	16138	119137
2386	16174	119346
2387	16182	119350
2388	16191	119356
2389	16199	119357
2390	16206	119352
2391	16213	119350
2392	16221	119352
2393	16228	119349
2394	16236	119347
2395	16245	119356
2396	16257	119392
2397	16268	119418
2398	16278	119432
2399	16287	119438
2400	16294	119438
2401	16302	119436
2402	16309	119435
2403	16318	119440
2404	16325	119440
2405	16333	119441
2406	16343	119459
2407	16354	119476
2408	16361	119478
2409	16369	119478
2410	16376	119471
2411	16384	119476
2412	16391	119465
2413	16397	119457
2414	16404	119447
2415	16410	119437
2416	16416	119428
2417	16423	119417
2418	16429	119407
2419	16435	119398
2420	16441	119386
2421	16448	119374
2422	16454	119363
2423	16460	119352
2424	16466	119342
2425	16473	119331
2426	16479	119319
2427	16485	119309
2428	16491	119297
2429	16498	119290
2430	16504	119279
2431	16510	119269
2432	16517	119258
2433	16523	119247
2434	16529	119235
2435	16535	119223
2436	16541	119211
2437	16547	119200
2438	16555	119199
2439	16562	119195
2440	16569	119192
2441	16576	119188
2442	16584	119187
2443	16590	119175
2444	16597	119170
2445	16603	119160
2446	16610	119150
2447	16616	119139
2448	16622	119128
2449	16629	119118
2450	16635	119106
2451	16641	119098
2452	16653	119126
2453	16663	119141
2454	16669	119133
2455	16676	119122
2456	16682	119111
2457	16688	119100
2458	16694	119090
2459	16702	119088
2460	16709	119085
2461	16717	119083
2462	16725	119087
2463	16732	119084
2464	16738	119073
2465	16745	119062
2466	16751	119051
2467	16757	119041
2468	16764	119032
2469	16770	119021
2470	16777	119017
2471	16784	119014
2472	16791	119005
2473	16798	118999
2474	16805	118998
2475	16815	119014
2476	16823	119012
2477	16830	119012
2478	16838	119009
2479	16845	119006
2480	16853	119009
2481	16862	119013
2482	16870	119018
2483	16878	119016
2484	16885	119011
2485	16892	119008
2486	16900	119007
2487	16909	119018
2488	16917	119022
2489	16923	119010
2490	16930	119003
2491	16937	118995
2492	16944	118993
2493	16953	119001
2494	16963	119014
2495	16971	119016
2496	16978	119016
2497	16987	119018
2498	16994	119016
2499	17002	119019
2500	17011	119027
2501	17019	119026
2502	17026	119022
2503	17034	119020
2504	17041	119015
2505	17048	119014
2506	17057	119018
2507	17065	119022
2508	17072	119014
2509	17078	119004
2510	17084	118992
2511	17090	118980
2512	17096	118969
2513	17103	118965
2514	17111	118960
2515	17117	118950
2516	17123	118939
2517	17129	118927
2518	17136	118918
2519	17143	118915
2520	17152	118921
2521	17159	118919
2522	17166	118913
2523	17172	118903
2524	17178	118891
2525	17186	118888
2526	17193	118887
2527	17202	118892
2528	17210	118895
2529	17217	118887
2530	17225	118888
2531	17232	118883
2532	17238	118874
2533	17246	118876
2534	17254	118876
2535	17262	118875
2536	17269	118874
2537	17276	118868
2538	17283	118858
2539	17291	118861
2540	17299	118864
2541	17309	118876
2542	17315	118867
2543	17322	118858
2544	17329	118855
2545	17335	118845
2546	17344	118850
2547	17352	118849
2548	17359	118846
2549	17366	118844
2550	17373	118837
2551	17381	118834
2552	17387	118826
2553	17396	118830
2554	17404	118834
2555	17412	118834
2556	17418	118823
2557	17426	118821
2558	17432	118810
2559	17439	118805
2560	17447	118804
2561	17454	118803
2562	17461	118799
2563	17468	118790
2564	17476	118789
2565	17482	118778
2566	17489	118774
2567	17497	118773
2568	17505	118774
2569	17512	118768
2570	17518	118760
2571	17525	118751
2572	17531	118740
2573	17537	118730
2574	17544	118726
2575	17552	118722
2576	17558	118714
2577	17564	118702
2578	17570	118690
2579	17577	118684
2580	17584	118674
2581	17591	118669
2582	17599	118669
2583	17606	118667
2584	17613	118658
2585	17619	118648
2586	17626	118640
2587	17632	118631
2588	17640	118633
2589	17648	118630
2590	17655	118626
2591	17662	118622
2592	17669	118618
2593	17676	118611
2594	17684	118611
2595	17692	118611
2596	17701	118618
2597	17708	118616
2598	17716	118616
2599	17725	118623
2600	17733	118628
2601	17742	118635
2602	17752	118650
2603	17759	118642
2604	17767	118645
2605	17776	118651
2606	17787	118671
2607	17799	118700
2608	17808	118707
2609	17816	118705
2610	17822	118698
2611	17830	118695
2612	17839	118703
2613	17847	118705
2614	17854	118700
2615	17863	118704
2616	17870	118701
2617	17878	118704
2618	17886	118702
2619	17894	118704
2620	17902	118703
2621	17909	118698
2622	17916	118691
2623	17923	118690
2624	17930	118682
2625	17939	118687
2626	17946	118684
2627	17954	118682
2628	17960	118675
2629	17967	118668
2630	17974	118660
2631	17981	118654
2632	17989	118656
2633	17997	118655
2634	18004	118650
2635	18011	118647
2636	18019	118648
2637	18026	118639
2638	18033	118637
2639	18041	118637
2640	18049	118635
2641	18055	118627
2642	18062	118619
2643	18069	118616
2644	18076	118610
2645	18084	118607
2646	18091	118603
2647	18098	118597
2648	18104	118586
2649	18110	118575
2650	18117	118564
2651	18123	118554
2652	18132	118559
2653	18139	118559
2654	18147	118555
